SamplingEventIdentifier,RouteIdentifier,SiteCode,survey_year,survey_month,survey_day,latitude,UTMNorthing
ONOWLS-131956-4,ON0193,ON0193-4,NA,NA,NA,44.32917,NA
ONOWLS-131956-5,ON0193,ON0193-5,NA,NA,NA,44.335,NA
ONOWLS-131956-6,ON0193,ON0193-6,NA,NA,NA,44.34889,NA
ONOWLS-131956-7,ON0193,ON0193-7,NA,NA,NA,44.36444,NA
ONOWLS-131956-8,ON0193,ON0193-8,NA,NA,NA,44.38111,NA
ONOWLS-131956-9,ON0193,ON0193-9,NA,NA,NA,44.39139,NA
ONOWLS-131956-10,ON0193,ON0193-10,NA,NA,NA,44.40555,NA
ONOWLS-134247-6,ON0367,NA,2020,4,4,NA,NA
ONOWLS-123237-10,ON007,ON007-10,2007,4,NA,46.1817,5118601
ONOWLS-123237-7,ON007,ON007-7,2007,4,NA,46.22308,5123088
ONOWLS-126009-4,ON0238,ON0238-4,2008,4,NA,44.94611,4978038
ONOWLS-126009-8,ON0238,ON0238-8,2008,4,NA,44.89222,4972121
ONOWLS-126062-5,ON0243,ON0243-5,2008,4,NA,43.24567,NA
ONOWLS-126062-6,ON0243,ON0243-6,2008,4,NA,43.23429,NA
ONOWLS-126098-10,ON0249,ON0249-10,2007,4,NA,45.11111,NA
ONOWLS-126272-9,ON0267,ON0267-9,2005,4,NA,45.79944,NA
ONOWLS-126910-3,ON0370,ON0370-3,2008,4,NA,46.43819,NA
ONOWLS-131935-1,ON0313,ON0313-1,NA,NA,NA,44.66583,4946946
ONOWLS-131935-2,ON0313,ON0313-2,NA,NA,NA,44.65861,4946168
ONOWLS-131890-5,ON0252,ON0252-5,NA,NA,NA,44.94722,4977879
ONOWLS-126946-7,ON0376,ON0376-7,2007,4,NA,44.03682,NA
ONOWLS-126946-6,ON0376,ON0376-6,2007,4,NA,44.05981,NA
ONOWLS-126373-6,ON0279,ON0279-6,2001,NA,NA,44.2524,NA
ONOWLS-126311-2,ON0272,ON0272-2,2011,4,NA,44.08256,4881105
ONOWLS-126009-2,ON0238,ON0238-2,2008,4,NA,44.96556,4980134
ONOWLS-126009-4,ON0238,ON0238-4,2008,4,NA,44.94611,4978038
ONOWLS-126009-1,ON0238,ON0238-1,2008,4,NA,44.98611,4982126
ONOWLS-123237-1,ON007,ON007-1,2007,4,NA,46.30629,5132148
ONOWLS-123237-2,ON007,ON007-2,2007,4,NA,46.29422,5130848
ONOWLS-123237-10,ON007,ON007-10,2007,4,NA,46.1817,5118601
ONOWLS-123237-7,ON007,ON007-7,2007,4,NA,46.22308,5123088
ONOWLS-123330-1,ON0013,ON0013-1,2011,4,NA,44.81667,4965018
ONOWLS-124143-1,ON0066,ON0066-1,2008,4,NA,46.43938,NA
ONOWLS-125281-1,ON0165,ON0165-1,2008,4,NA,46.14944,5110668
ONOWLS-125729-6,ON0206,ON0206-6,2007,4,NA,46.37643,NA
ONOWLS-125729-8,ON0206,ON0206-8,2007,4,NA,46.37344,NA
ONOWLS-126009-1,ON0238,ON0238-1,2008,4,NA,44.98611,4982126
ONOWLS-126009-4,ON0238,ON0238-4,2008,4,NA,44.94611,4978038
ONOWLS-126009-5,ON0238,ON0238-5,2008,4,NA,44.93667,4977023
ONOWLS-126009-6,ON0238,ON0238-6,2008,4,NA,44.93055,4976348
ONOWLS-126009-7,ON0238,ON0238-7,2008,4,NA,44.91412,4974666
ONOWLS-126009-9,ON0238,ON0238-9,2008,4,NA,44.88333,4971170
ONOWLS-126062-7,ON0243,ON0243-7,2008,4,NA,43.2247,NA
ONOWLS-126062-9,ON0243,ON0243-9,2008,4,NA,43.24919,NA
ONOWLS-126272-1,ON0267,ON0267-1,2005,4,NA,45.83009,5076812
ONOWLS-126373-4,ON0279,ON0279-4,2001,NA,NA,44.25712,NA
ONOWLS-126423-1,ON0285,ON0285-1,2009,4,NA,44.75083,4959497
ONOWLS-126423-7,ON0285,ON0285-7,2009,4,NA,44.80645,4965492
ONOWLS-126910-4,ON0370,ON0370-4,2008,4,NA,46.42649,NA
ONOWLS-126910-5,ON0370,ON0370-5,2008,4,NA,46.42289,NA
ONOWLS-126910-8,ON0370,ON0370-8,2008,4,NA,46.39212,NA
ONOWLS-126910-9,ON0370,ON0370-9,2008,4,NA,46.37707,NA
ONOWLS-126909-1,ON0370,ON0370-1,2009,4,NA,46.445,NA
ONOWLS-126909-2,ON0370,ON0370-2,2009,4,NA,46.44452,NA
ONOWLS-126910-1,ON0370,ON0370-1,2008,4,NA,46.445,NA
ONOWLS-126910-2,ON0370,ON0370-2,2008,4,NA,46.44452,NA
ONOWLS-126946-6,ON0376,ON0376-6,2007,4,NA,44.05981,NA
ONOWLS-126946-7,ON0376,ON0376-7,2007,4,NA,44.03682,NA
